tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,2.322177,2.322177,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.38518858645718,46.08251471597975,42.901528414416845,40.83981594449063,2.0849845342259483,42.2977037337077,727.8197564012261,6.744672047857563,1749.1030348104482,12.01122168237197,,,0.006139826394852812
0,MAU,-,2.322177,2.322177,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.38518858645718,46.08251471597975,42.901528414416845,40.83981594449063,2.0849845342259483,42.2977037337077,727.8197564012261,6.744672047857563,1749.1030348104482,12.01122168237197,,,0.006139826394852812
2.322177,MAU,p,2.389936,0.06775900000000013,253.6687055967467,253.26315410451585,95.81359842745674,253.6687055967467,253.6687055967467,--undefined--,--undefined--,--undefined--,67.964735652367,67.08613628268688,66.1601432071678,65.16767779606455,1.1422186123928189,65.60060957408794,1189.5559913655698,9.554712890205654,1764.8397091176907,12.070040460740998,,,0.15152471739331488
2.322177,ORT,sa23,2.673113,0.3509359999999999,253.6687055967467,239.67223340354363,94.85206940627874,238.43022077121984,231.29668253097273,7.256524121751204,235.23276932132427,-226.4776583242502,76.64896620530172,70.42129661339031,63.01362184198916,46.46132577605772,11.923255380009852,63.419243228416335,699.3226721165349,6.538133757819804,1547.811819606834,11.215412542032453,,,0.1089874827615559
2.389936,MAU,a,2.501474,0.11153799999999991,247.1019627756954,238.30391211807387,94.75485076822456,235.97954145287233,231.29668253097273,6.2261688163508975,235.89802071317308,-191.13277825026992,76.64896620530172,74.9644706636997,75.27373825352902,63.01362184198916,4.26177002069737,76.3998280040093,783.3825240570291,7.135064630899512,1347.6578744121166,10.331391816391866,,,0.13281872669479133
2.501474,MAU,f,2.673113,0.17163899999999988,--undefined--,238.185123817253,94.75103526369986,238.43022077121984,--undefined--,--undefined--,--undefined--,--undefined--,56.51560120990276,51.08722652522701,48.22444085765116,46.46132577605772,2.7196597441817074,48.06948037147291,850.1035200374383,7.582603819949167,1865.3121987483182,12.43477501733625,,,0.030699799553211102
2.673113,MAU,-,5.472498,2.799385,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.14941281294666,43.54524188246405,42.72022480319815,39.976423271838,1.2735084717207696,43.214508425613104,855.1703573229265,7.614233991801993,1845.1216768368536,12.36291661710875,,,0.006138281398667858
2.673113,ORT,-,5.472498,2.799385,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.14941281294666,43.54524188246405,42.72022480319815,39.976423271838,1.2735084717207696,43.214508425613104,855.1703573229265,7.614233991801993,1845.1216768368536,12.36291661710875,,,0.006138281398667858
5.472498,MAU,p,5.549040,0.07654199999999989,266.04231728008153,265.45872947697467,96.62751909506171,263.9834828442662,263.9834828442662,--undefined--,--undefined--,322.4082238432324,75.10877296476318,66.06905479718111,60.91024822178411,59.22215151102531,5.645152733486104,59.28821929460848,681.2789010366112,6.404960309245256,2017.610547729068,12.955802180293098,,,0.07954576498874687
5.472498,ORT,mi43,5.859935,0.38743700000000025,269.63053808254375,257.3471706346427,96.0698957827577,263.5071306122635,236.64502297462684,13.214613600984833,241.80662165280805,-432.32100032653136,82.81686738716726,74.75281158050787,59.23362899188259,47.465113107302905,11.830788217350442,59.81832599870642,606.74353978878,5.8345899159698895,1820.0008713854681,12.272497657923655,,,0.07404761116469659
5.549040,MAU,I,5.663689,0.114649,269.63053808254375,257.57448177636013,96.08394115433548,265.14019214820075,237.3033131593486,13.835901610399477,264.053281547376,-414.4176577756478,82.81686738716726,79.90772707510114,80.3543388896467,65.0471470936206,5.796729440018971,82.62754175022938,599.0104570622511,5.773593648848742,1917.543862316555,12.617755354909828,,,0.1776153337286031
5.663689,MAU,f,5.859935,0.19624600000000036,--undefined--,242.80919564728447,95.08361716766564,243.42657019377404,--undefined--,--undefined--,--undefined--,--undefined--,59.770411003405464,53.14494982132484,52.10876169834969,47.465113107302905,2.5302864076697076,51.977047572229424,875.4632716938131,7.746516312669553,1862.1795642646016,12.423828018875312,,,0.0362451797041302
