tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,3.496365,3.496365,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.1955445008401,40.54723696479351,40.8580342759096,9.224018458159296,15.405127715722065,40.21242046495195,679.0332289502607,6.3882228022676175,1773.303082900632,12.101509989259023,,,0.0035711371996113178
0,MAU,-,3.496365,3.496365,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.1955445008401,40.54723696479351,40.8580342759096,9.224018458159296,15.405127715722065,40.21242046495195,679.0332289502607,6.3882228022676175,1773.303082900632,12.101509989259023,,,0.0035711371996113178
3.496365,MAU,p,3.556405,0.06003999999999987,281.3988685407956,277.788378353708,97.40760942063652,281.3988685407956,276.39648444152294,--undefined--,--undefined--,-1279.3591219947384,73.42367559611523,68.24948419148487,65.38957706938615,60.91511564694776,4.093507472266066,65.09259076914681,874.6238960037315,7.74154335830333,2001.3016824410834,12.9017824776116,,,0.12724523865172901
3.496365,ORT,sa23,3.846525,0.35016000000000025,281.3988685407956,235.9686047860041,94.534994948553,226.52386056573454,220.07011830448897,20.39361326911701,222.8687369456048,-575.2554900643497,83.61079964266185,76.4394367311616,64.69076221489301,56.14094205639152,8.728110438188335,66.42861401015783,729.3217872926587,6.755593491538384,1471.128208020055,10.884874630138192,,,0.2823955111849581
3.556405,MAU,a,3.666614,0.11020900000000022,254.182047429582,231.79595549998393,94.25349727086677,226.35902340860935,220.07011830448897,14.319089479518512,226.90225532915204,-398.14869674758415,83.61079964266185,81.24858744534068,81.73862072325213,71.8777140214213,3.759116395946118,83.15074358767728,671.2251978812991,6.329912146311319,1190.4478241955321,9.558969060931418,,,0.36026724415004374
3.666614,MAU,f,3.846525,0.17991100000000015,225.0468057943856,223.97460136406087,93.68589129417072,225.0468057943856,225.0468057943856,--undefined--,--undefined--,--undefined--,66.8808737702071,62.653149768312446,62.205499157128756,56.14094205639152,2.3973921944237118,62.27115564795263,1021.3733398092941,8.635215894361634,2081.7010304356395,13.16433022812172,,,0.23104409561170605
3.846525,MAU,-,5.862075,2.0155499999999997,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.886010317507214,45.17918097696477,41.88612021706197,39.8630356326802,2.7917644660171255,42.193009105920254,846.6091621370467,7.559073433846532,1814.2240614005982,12.251387715551664,,,0.004622342958252404
3.846525,ORT,-,5.862075,2.0155499999999997,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.886010317507214,45.17918097696477,41.88612021706197,39.8630356326802,2.7917644660171255,42.193009105920254,846.6091621370467,7.559073433846532,1814.2240614005982,12.251387715551664,,,0.004622342958252404
5.862075,MAU,p,5.923232,0.061156999999999684,257.30387661128844,256.84637700252034,96.05691016676578,257.30387661128844,257.12455076489726,--undefined--,--undefined--,-286.7514621129113,76.54824577892364,69.90140880790364,65.85596070944871,63.15814083772141,4.79851995129549,63.76960976710685,1185.7379376737622,9.534971856444692,1936.221030874428,12.68200290333781,,,0.16745833709480223
5.862075,ORT,mi43,6.210000,0.34792500000000004,257.30387661128844,246.02269505644716,95.29989619440225,250.014899244937,230.78303955330597,9.671355101397767,--undefined--,-277.4689104155825,85.99090196831101,78.11464273790277,65.7837790289303,53.20004302997317,9.46050818972812,66.79899562054047,1269.1377753053157,9.955366733877922,1930.8615240791,12.662945677392717,,,0.24091331594735027
5.923232,MAU,I,6.018589,0.0953570000000008,252.8434649459713,245.83740119021962,95.28903998543713,250.014899244937,230.78303955330597,8.877877337453581,250.15499470682656,-289.1820395024127,85.99090196831101,83.52067187039307,84.1853845110777,71.58269738110145,4.875013661866317,85.76814875723372,579.984659169319,5.6218310106195455,1797.83768077798,12.191874352553421,,,0.20307066132814153
6.018589,MAU,f,6.210000,0.19141099999999955,--undefined--,232.90284594113209,94.36300525661889,232.94062525656165,--undefined--,--undefined--,--undefined--,--undefined--,67.64996570340725,64.10281765959522,62.72848319569228,53.20004302997317,3.868843625373792,63.001778998867,935.3452815668677,8.122605861856272,2233.4782272950374,13.63612658363158,,,0.16739899250780788
6.210000,ORT,-,8.105332,1.8953320000000007,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.71176442167425,44.48435311559831,42.63393805618884,40.11277631745436,2.1877916803029853,44.82767147116258,747.3402126349533,6.8804900492122325,1811.7704816779826,12.242678049101599,,,0.0042558861595718
