tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,3.514014,3.514014,260.0739834848287,226.26272904580645,93.79591986595942,219.53654411670533,206.57689231429785,21.73639081396302,--undefined--,-237.7648496468042,84.76666770294959,68.01382439962484,10.056626019885314,8.84120694719756,22.812678895213995,9.475177938268223,1342.9947713106983,10.309507446373807,2345.4184804798315,13.96532801542376,,,0.1054859948658508
0,MAU,-,3.514014,3.514014,260.0739834848287,226.26272904580645,93.79591986595942,219.53654411670533,206.57689231429785,21.73639081396302,--undefined--,-237.7648496468042,84.76666770294959,68.01382439962484,10.056626019885314,8.84120694719756,22.812678895213995,9.475177938268223,1342.9947713106983,10.309507446373807,2345.4184804798315,13.96532801542376,,,0.1054859948658508
3.514014,MAU,p,3.527589,0.013574999999999893,204.6578959863313,204.6578959863313,92.12484622573363,--undefined--,204.6578959863313,--undefined--,--undefined--,--undefined--,88.0214158034215,86.9157902768269,88.0214158034215,88.0214158034215,--undefined--,86.37489917930635,479.7594723456514,4.785151969625966,1890.9318815327213,12.525177037630096,,,0.23877033109610976
3.514014,ORT,mi43,3.832388,0.31837399999999993,292.3505120758184,266.76160762184924,96.52607235437468,289.7259502897462,211.48266772775216,40.156049235219264,--undefined--,1384.493174535583,92.44933086605424,86.22637350382072,78.1192061482152,57.428348503660644,11.173608886044521,78.12809784503412,1327.3003481456421,10.233193442468249,1904.4322201805098,12.571994020207079,,,1.218087972248096
3.527589,MAU,I,3.619186,0.09159700000000015,292.3505120758184,263.88420352595136,96.32572178448024,288.8755418403798,207.73103106856345,42.73229299402351,288.8755418403798,1253.3915088492818,92.44933086605424,91.13789259704829,91.90443061495064,86.22788117353636,2.2287650960313212,92.36129585468565,616.1821061003013,5.90871394057035,2003.6200549864038,12.909492127339576,,,3.3503713328783897
3.619186,MAU,f,3.832388,0.2132019999999999,289.7259502897462,289.7919297152187,98.14648192062603,289.8153012811811,289.7259502897462,--undefined--,--undefined--,--undefined--,82.8676221243113,75.6452521570529,73.3708391415946,57.428348503660644,7.848017061680038,72.6491385905488,1379.0607736227437,10.47712878366432,1941.7316361913302,12.700080303403633,,,0.6631324995050737
3.832388,MAU,-,6.480876,2.6484880000000004,228.3876430979564,164.33968334962893,87.50565200201007,129.3473159790029,116.717369608059,57.446986838646986,--undefined--,1488.9369798652954,81.6056625056284,65.00446775074414,42.26521477328559,40.040646878095835,8.388361762846877,41.258981484839296,942.2768299320165,8.165562224606571,1717.3450154488526,11.890936474000465,,,0.030771077729842264
3.832388,ORT,-,6.480876,2.6484880000000004,228.3876430979564,164.33968334962893,87.50565200201007,129.3473159790029,116.717369608059,57.446986838646986,--undefined--,1488.9369798652954,81.6056625056284,65.00446775074414,42.26521477328559,40.040646878095835,8.388361762846877,41.258981484839296,942.2768299320165,8.165562224606571,1717.3450154488526,11.890936474000465,,,0.030771077729842264
6.480876,MAU,p,6.520476,0.03960000000000008,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,82.23148218437352,80.32189421423439,79.2996012517756,75.53148269566887,3.361226835126341,79.46044722125237,1061.9434643490217,8.866976944635203,1978.5520308633743,12.825724296588028,,,0.9657820573243557
6.480876,ORT,sa44,6.803848,0.32297200000000004,192.39022551433501,188.88973907276403,90.73460449093531,189.97350851348605,184.21334246049284,3.3601812126577397,--undefined--,-171.36900832590834,89.39712313491717,82.17638569774267,75.0037347274625,54.61287058139692,10.04790624911405,74.7380541207498,1028.6890364437409,8.678035688285302,1931.9826246307812,12.66750053533521,,,0.8613613868459761
6.520476,MAU,a,6.608913,0.08843699999999988,192.39022551433501,188.88973907276403,90.73460449093531,189.97350851348605,184.21334246049284,3.3601812126577397,188.947889911827,-171.36900832590834,89.39712313491717,87.12632493933144,86.72889389485397,79.85041479224364,3.1363295471506873,89.38998939324775,833.3550880141927,7.472362221141335,1367.2573372198408,10.422797524817366,,,1.3267792222580923
6.608913,MAU,f,6.803848,0.19493500000000008,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,77.01870747506256,72.43247860161291,70.46776927578478,54.61287058139692,7.241253571804233,70.72522120741962,1057.978758162998,8.844865201976429,2063.1594109866683,13.104078984902134,,,0.5560092331135981
6.803848,ORT,-,9.286905,2.4830570000000005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,74.85856027634536,51.847260595785414,42.39693606193873,40.194388075494174,3.4720444676036935,42.121008083489805,1009.190995160531,8.564978552586823,1826.3884601040177,12.295684616509739,,,0.00687713011390364
6.803848,MAU,-,9.286905,2.4830570000000005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,74.85856027634536,51.847260595785414,42.39693606193873,40.194388075494174,3.4720444676036935,42.121008083489805,1009.190995160531,8.564978552586823,1826.3884601040177,12.295684616509739,,,0.00687713011390364
