tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,2.800000,2.8,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.0071688433483,43.825639709890936,42.17673730337141,39.40539785766655,2.2957821157109404,41.344285261118074,943.8159796416963,8.174964279297463,1823.6587802529643,12.285793788638978,,,0.008212116925692367
0,MAU,-,2.800000,2.8,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.0071688433483,43.825639709890936,42.17673730337141,39.40539785766655,2.2957821157109404,41.344285261118074,943.8159796416963,8.174964279297463,1823.6587802529643,12.285793788638978,,,0.008212116925692367
2.800000,MAU,p,2.900000,0.10000000000000009,249.33751571023728,246.54972245526818,95.34798606803759,246.65339987357572,244.03022896458492,3.184367823095313,--undefined--,315.903877174855,75.73910147522152,68.97501296952845,64.1580762026245,43.93191381997689,9.375366567096746,64.14726139969558,917.4949723180583,8.012627464331807,1833.5032775710974,12.32105390333486,,,0.10719974000323602
2.800000,ORT,ma41,3.160000,0.3600000000000003,249.33751571023728,239.18904330390734,94.81974356243514,237.27446677383543,232.50619610593702,5.67216565644642,235.8153899856096,-272.8389283067469,79.49514337031307,73.34446847042429,63.825304510905994,43.93191381997689,9.068494211672279,77.31820695521375,734.1963947256342,6.790462007577453,1264.4426093947388,9.932299944429143,,,0.29968505949852325
2.900000,MAU,a,3.000000,0.10000000000000009,243.513366752229,236.87599813833202,94.6533832155109,235.4327545206958,232.50619610593702,4.370322165692188,232.78312288350475,-271.2724542127251,79.49514337031307,78.24219353525068,78.87168216606605,74.80463025085696,1.5068669605033436,79.28457655999813,728.9536238911738,6.752969680991329,1309.3664701148787,10.150379097083997,,,0.24666847921914792
3.000000,MAU,f,3.160000,0.16000000000000014,--undefined--,237.17581130321025,94.67775583886171,237.1464252523369,--undefined--,--undefined--,--undefined--,--undefined--,70.69135324899621,62.93733596645994,62.69826184158427,53.22119771679834,4.080056842374524,62.40198378920319,1006.1048366573602,8.547106299517647,2225.627708262572,13.612467317026104,,,0.30581802981532846
3.160000,MAU,-,5.658958,2.498958,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.623728980628634,44.00936960131599,42.19949787521574,39.98552178704556,2.177505202826531,40.4392075606292,838.3458089836907,7.505356856357283,1833.1344970291007,12.32001724149807,,,0.00645978404948978
3.160000,ORT,-,5.658958,2.498958,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.623728980628634,44.00936960131599,42.19949787521574,39.98552178704556,2.177505202826531,40.4392075606292,838.3458089836907,7.505356856357283,1833.1344970291007,12.32001724149807,,,0.00645978404948978
5.658958,MAU,p,5.703827,0.04486900000000027,--undefined--,259.84871872341785,96.25833762092107,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,69.0660054940386,66.62360702393453,65.19881265851143,64.78695235574249,2.023142004796644,65.02552553183436,852.7105719276386,7.599626425481128,1470.2306135645254,10.884835969924524,,,0.11789241077261671
5.658958,ORT,sa12,5.931777,0.27281900000000014,259.84871872341785,252.42104922785663,95.7546126334071,251.22882143396947,248.74188242084458,3.740838011079189,251.74865668114293,-105.77939335784114,77.15701473208584,71.79755485353314,65.11433794666557,54.25631400817945,6.549760432802126,71.94650269725072,593.106435916083,5.726685868492236,1392.3817233827438,10.537303464106682,,,0.1934991346660632
5.703827,MAU,a,5.809148,0.105321,257.8427654235411,252.47787369434434,95.75875528524986,251.937071816497,249.303507557007,3.4859742104285387,250.1643236679644,-159.600390583828,77.15701473208584,75.43252787338597,75.85262218720143,68.57399337687987,2.7657311220028302,77.01661792161734,769.1996069295633,7.037044199114176,1407.436733159337,10.606382113288102,,,0.19433332638973055
5.809148,MAU,f,5.931777,0.12262899999999988,--undefined--,248.82996788907795,95.50815928731518,248.74188242084458,--undefined--,--undefined--,--undefined--,--undefined--,65.11437370044396,62.94194482965297,62.96363967741848,54.25631400817945,3.0557949575778154,64.39545033920663,877.9598090323655,7.762946516977824,1807.631928872228,12.227653326579674,,,0.33778777876341903
5.931777,ORT,-,8.174338,2.2425610000000002,--undefined--,230.27959971481692,94.16656196941537,230.27959971481692,--undefined--,2.075591115600848,--undefined--,--undefined--,62.12612534793241,45.907644424238654,41.95750530664136,39.17374329559849,3.129377658825092,41.93043023646731,785.2686372583803,7.148019033681489,1595.8417984910377,11.41304840652514,,,0.005707119040647584
5.931777,MAU,-,8.174338,2.2425610000000002,--undefined--,230.27959971481692,94.16656196941537,230.27959971481692,--undefined--,2.075591115600848,--undefined--,--undefined--,62.12612534793241,45.907644424238654,41.95750530664136,39.17374329559849,3.129377658825092,41.93043023646731,785.2686372583803,7.148019033681489,1595.8417984910377,11.41304840652514,,,0.005707119040647584
8.174338,MAU,p,8.193399,0.019060999999998884,252.61942518407997,252.61942518408,95.76986123132654,--undefined--,252.61942518407997,--undefined--,--undefined--,--undefined--,68.3854249948052,69.60913549778448,68.3854249948052,68.3854249948052,--undefined--,68.26750769625741,850.9290813269964,7.587912326259804,1475.9466202242352,10.909692040073294,,,0.04192733129219227
8.174338,ORT,ma24,8.410000,0.2356619999999996,252.45456627722098,244.8436977790192,95.2267749070945,243.62594531768758,241.1691058678884,3.772940082648799,242.0585102793067,-103.80593125539346,77.55345047531422,73.23572840228583,69.64555293243157,50.49187453633248,8.578829348536793,73.44054795842672,733.9383241913316,6.788576586257472,1278.636152434788,10.001868850127615,,,0.15531588641020783
8.193399,MAU,a,8.307898,0.11449900000000035,251.05499343509473,245.12244801775367,95.24644273493314,243.62594531768758,241.70518712306733,3.873179624042312,243.52214287017523,-102.07301277770216,77.55345047531422,76.0762196571478,76.48253334530263,70.90568087005794,2.088223889166091,76.93053563536935,764.6575498918116,7.005380231780281,1391.2315071485298,10.532890474225603,,,0.20588983588951773
8.307898,MAU,f,8.410000,0.10210200000000036,244.46684219574846,242.9008853135786,95.09036299236728,243.00581856351505,241.74389002413912,2.048997968730732,--undefined--,194.80315096444656,66.82044365487872,61.703832314854765,60.8021925300651,50.49187453633248,4.51034648823499,60.8967641203195,1023.6795690015254,8.649040592862443,1835.7395062018827,12.329380883754844,,,0.19086325742466015
8.410000,ORT,-,10.575121,2.165120999999999,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.00271041001362,43.57512749157283,41.412297464571566,38.986351972973445,2.036885365030302,41.909480274935376,862.9628729230558,7.66630108811768,1789.789726424836,12.162365190057159,,,0.00545350442784147
8.410000,MAU,-,10.575121,2.165120999999999,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.00271041001362,43.57512749157283,41.412297464571566,38.986351972973445,2.036885365030302,41.909480274935376,862.9628729230558,7.66630108811768,1789.789726424836,12.162365190057159,,,0.00545350442784147
10.575121,MAU,p,10.613067,0.03794599999999981,255.5327071826922,255.53186974600393,95.96831306371553,255.5327071826922,255.5327071826922,--undefined--,--undefined--,--undefined--,67.30410920295581,66.94104134449057,65.5033193572295,64.06585097385731,1.6157043654147174,64.12391574111348,840.4484992045539,7.518549695684271,1665.9871111429038,11.692782772382644,,,0.057125892082388344
