tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,5.269221,5.269221,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,57.58008050212871,40.251475188687294,10.255815671518029,8.810019513658702,16.143745362421463,9.992887291830277,1077.7066874509746,8.95533003320864,2023.5725698492201,12.975157980852785,,,0.006534262259542236
0,MAU,-,5.269221,5.269221,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,57.58008050212871,40.251475188687294,10.255815671518029,8.810019513658702,16.143745362421463,9.992887291830277,1077.7066874509746,8.95533003320864,2023.5725698492201,12.975157980852785,,,0.006534262259542236
5.269221,MAU,p,5.323806,0.05458500000000033,--undefined--,259.8361675610361,96.25750138341454,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,67.60856430626004,64.51296162223319,60.65281963555436,60.30277599479023,3.1312222400759864,60.59035767579747,866.9983639813743,7.692404863403848,1738.6826925544394,11.972080359292367,,,0.0805479220160249
5.269221,ORT,sa23,5.597982,0.3287610000000001,262.6795774886032,243.38766506843606,95.11671350463345,239.43342758968598,238.38305551973602,8.133012330266295,239.3974432104996,-189.69397043803727,85.23511997896821,78.88624526736112,63.78782252391842,52.256571547801485,12.20594793787732,82.26535411481595,669.0633944786252,6.313721950754955,1288.9391023974717,10.051933127911806,,,0.5301356652049276
5.323806,MAU,a,5.478171,0.15436499999999942,262.6795774886032,243.98561177326792,95.1585387644159,239.43342758968598,238.38305551973602,8.53864508231033,239.2203340523139,-196.74571606960276,85.23511997896821,82.1330378631435,82.13520735552514,63.78782252391842,6.746557812176597,85.2323212161996,800.7835165699879,7.253973417900916,1481.5984177573882,10.93410779672976,,,0.73636566218189
5.478171,MAU,f,5.597982,0.11981100000000033,239.67938344861622,239.17842368339748,94.82329458701524,239.2188250179408,238.76279150883008,0.5455994558600058,--undefined--,-56.8127200886834,60.576644818839014,56.903865975754,55.29184895287425,52.256571547801485,2.6570238882721418,55.45407901796249,774.0970294519541,7.070996299181308,1737.7185555911183,11.96834191867011,,,0.07957811971138809
5.597982,MAU,-,8.606220,3.0082380000000004,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.362729072159574,42.621765089041745,41.83295619827024,39.883454776479944,1.5583357822459745,41.04770255503208,980.8843576411396,8.39816560550289,1830.3318282432274,12.309882128484642,,,0.007017471989389545
5.597982,ORT,-,8.606220,3.0082380000000004,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.362729072159574,42.621765089041745,41.83295619827024,39.883454776479944,1.5583357822459745,41.04770255503208,980.8843576411396,8.39816560550289,1830.3318282432274,12.309882128484642,,,0.007017471989389545
8.606220,MAU,p,8.666378,0.06015799999999949,278.46310581114415,278.20089041894903,97.4397584160676,278.46310581114415,278.15087632853204,--undefined--,--undefined--,-108.87160109908865,75.41708304420894,66.88348859280033,58.65617998894439,56.30174221707076,7.717896114046433,56.390358694373184,775.6842089606893,7.08154469042186,2142.7620880868853,13.357725177665783,,,0.06049574150880607
8.606220,ORT,mi43,8.957528,0.3513079999999995,278.46310581114415,261.9988741780681,96.39343653926426,261.4748404338103,250.12540931783488,8.161418616547037,257.9495392208868,-189.51721319901446,84.34939276552174,78.37712865678255,61.547958699613474,49.86023838479091,12.08171565194288,80.23668400921031,567.3376805046402,5.519727586296115,1721.0992507137112,11.905446235030421,,,0.28836013186612525
8.666378,MAU,I,8.802193,0.1358150000000009,269.34711865984013,261.82505370236686,96.38553546689113,261.68608280962445,256.1012511326195,6.012592549422772,261.8780959229338,-121.91094068420944,84.34939276552174,82.40925922490668,83.18975708636337,76.31243037237898,2.5361306603748295,83.99135851087746,586.1354396211027,5.671153462747078,1960.4627008911057,12.764629330805125,,,0.34128838091072733
8.802193,MAU,f,8.957528,0.1553349999999991,255.69838501792597,253.29997261547328,95.81542439136324,252.91451485479385,253.92864866501247,--undefined--,--undefined--,371.18268841759493,70.53071316657706,61.72488898144423,59.683310509051054,49.86023838479091,5.457310471509316,59.65175978753196,913.6017401833294,7.988159699737857,2244.583418186943,13.66943092889455,,,0.2025394256942086
8.957528,ORT,-,11.904572,2.947044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.96338759650997,42.63577217303993,41.86496680023003,40.12864025767585,1.429374877751959,42.750514292699606,889.6432438599175,7.837497797169275,1788.465010828916,12.15749226139054,,,0.010808153369451224
8.957528,MAU,-,11.904572,2.947044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.96338759650997,42.63577217303993,41.86496680023003,40.12864025767585,1.429374877751959,42.750514292699606,889.6432438599175,7.837497797169275,1788.465010828916,12.15749226139054,,,0.010808153369451224
11.904572,MAU,p,11.967711,0.06313899999999961,276.486924112468,272.0901953800888,97.04571955942348,276.486924112468,270.6619240382138,--undefined--,--undefined--,-1492.5300914344925,74.44833561558973,68.85262525460595,60.25896701374353,58.919249846536545,6.04822467670792,59.22269558384046,869.9572626338588,7.711481482503999,1756.6053219554042,12.03931060740821,,,0.07117605562354429
11.904572,ORT,sa24,12.241905,0.3373329999999992,276.486924112468,232.42701241189576,94.2983361977416,225.43947428906682,224.34843453467133,14.507815865156475,224.49354177527485,-459.880924632514,85.07830879052092,78.72504322352694,62.95462433562152,50.05270186111979,12.190010896340084,80.17187799666336,644.0992741358382,6.124575016991175,1354.8100403372976,10.364994815709547,,,0.49799158894073514
