tmin,tier,text,tmax,duration,maxF0,meanF0,meanF0st,medianF0,minF0,sdF0,midpointF0,slopeF0,maxInt,meanInt,medianInt,minInt,sdInt,midpointInt,medianF1,medianF1Bark,medianF2,medianF2Bark,medianF3,medianF3Bark,SPLH-SPL
0,ORT,-,4.012912,4.012912,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,57.95443962395959,41.47231061341935,39.20986576150838,9.183165666748524,16.265700084443655,42.03704806024798,779.2027895331512,7.105578469127865,1765.2453892247738,12.071531831087764,,,0.0040151837274578555
0,MAU,-,4.012912,4.012912,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,57.95443962395959,41.47231061341935,39.20986576150838,9.183165666748524,16.265700084443655,42.03704806024798,779.2027895331512,7.105578469127865,1765.2453892247738,12.071531831087764,,,0.0040151837274578555
4.012912,MAU,p,4.038899,0.02598699999999976,150.8472397893908,150.76086015454092,86.8333505286523,150.8472397893908,150.69034586541144,--undefined--,--undefined--,-140.22231717533012,76.73916537971054,73.72751157971226,68.77644225742093,63.61368532872447,6.704451658903528,69.93790801229079,973.7585488993416,8.353130282030923,2075.173944818609,13.14304131644846,,,0.03019489680487555
4.012912,ORT,si23,4.283892,0.2709799999999998,157.92679144205644,153.19661384771518,87.10691925727132,152.8779789809413,148.74348590620176,3.594314169927123,--undefined--,197.18353646920738,83.6912697242767,76.43484612526623,64.2362568366576,53.8242737048876,8.957421253631006,62.67718340779102,1020.7790712712488,8.629543056037592,2084.969926691988,13.174893533754817,,,0.24247875919361428
4.038899,MAU,I,4.104516,0.06561700000000048,157.92679144205644,153.00916452234924,87.08533063290362,152.81942911803043,148.74348590620176,3.9143389430172104,152.54812632763674,197.18353646920738,83.6912697242767,82.13599981310736,82.38908625966562,78.13325876095168,2.099350404490429,83.54210149203249,544.4374866999303,5.332294517816976,1624.5407960949483,11.528747272819079,,,0.30616189259205656
4.104516,MAU,f,4.283892,0.17937599999999954,--undefined--,156.2062558568218,87.44761241614145,156.05709347737962,--undefined--,--undefined--,--undefined--,--undefined--,72.45361611307983,65.10052717405641,63.55771146116555,53.8242737048876,4.048179562378304,64.83331363152283,1229.5729907161785,9.758193606594414,2019.1306406470594,12.960800454343794,,,0.32675071188877536
4.283892,MAU,-,6.872652,2.5887600000000006,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.48499734639207,43.253014310146995,41.94271715497408,39.81582428612099,2.112983167996481,41.79077513242813,858.9574573854181,7.639006478693957,1867.8300950176485,12.44379253508808,,,0.005806571282759365
4.283892,ORT,-,6.872652,2.5887600000000006,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.48499734639207,43.253014310146995,41.94271715497408,39.81582428612099,2.112983167996481,41.79077513242813,858.9574573854181,7.639006478693957,1867.8300950176485,12.44379253508808,,,0.005806571282759365
6.872652,MAU,p,6.918281,0.04562899999999992,277.9273197600843,277.57445465594424,97.40031067632566,277.9273197600843,277.9273197600843,--undefined--,--undefined--,--undefined--,71.03923028223538,65.22215148455257,58.325275558438136,53.70627836098643,7.809487229793885,55.14685428243635,805.6650218139318,7.285460795186418,1991.3974983779508,12.868735128327284,,,0.03999295835797801
6.872652,ORT,si44,7.198496,0.32584399999999913,277.9273197600843,263.3482509604419,96.4833050060352,263.84581122771084,252.2005200591912,7.816260414428738,--undefined--,-267.19065819641617,79.44805851086707,72.23359838754394,59.333277793723006,51.01724279082771,9.613456860031196,59.42937851872485,690.1203022022046,6.470281520166757,2043.2519531672415,13.040034536407322,,,0.11542256179954255
6.918281,MAU,I,7.008200,0.08991900000000008,268.5127981087123,263.76760024716975,96.514182119684,263.84581122771084,256.687790500855,5.642531987021732,265.2448003528518,-164.38416252206454,79.44805851086707,77.5713798579402,78.188624252241,72.47020709897626,2.427630236101414,79.06712205298861,590.8423132591961,5.708725728011664,1174.7922675094019,9.47805670023138,,,0.15978858906387466
7.008200,MAU,f,7.198496,0.19029599999999913,253.86890152232243,253.67238596691917,95.84185607029012,253.86890152232243,253.86890152232243,--undefined--,--undefined--,--undefined--,67.46363056578991,59.17811915511194,57.728999903297094,51.01724279082771,3.875476822311176,57.659488504959775,1144.494943049159,9.31851122741961,2136.7562672227423,13.33912578361939,,,0.10003944385527232
7.198496,ORT,-,9.599607,2.401111000000001,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.82848964114964,44.35011503024305,43.0150477417827,40.19176821936037,2.1261812238878943,43.08898634471221,877.0449675376292,7.756498695876751,1871.191429161472,12.455708648190225,,,0.006451548312564514
7.198496,MAU,-,9.599607,2.401111000000001,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.82848964114964,44.35011503024305,43.0150477417827,40.19176821936037,2.1261812238878943,43.08898634471221,877.0449675376292,7.756498695876751,1871.191429161472,12.455708648190225,,,0.006451548312564514
9.599607,MAU,p,9.642486,0.04287899999999922,240.56637298429888,238.52773842687483,94.77463820738014,236.66984228932907,236.66984228932907,--undefined--,--undefined--,486.05206139494686,68.88300407193395,66.60329027116384,58.9101235082067,57.37443854631279,5.421205667572634,58.5304693694267,699.5007389588077,6.539456292486506,2063.8015314438326,13.106686195791148,,,0.036462860840295125
9.599607,ORT,si11,9.900000,0.3003929999999997,243.96204850009272,232.5794183171918,94.33441890834384,233.33155158453383,224.65417845944953,5.6003332997538635,225.68579756709315,-170.02597933283442,82.40662710823814,75.80671466232259,63.23384716352511,54.42344480024551,9.298782937391012,64.88180892158337,545.3059458087287,5.339469118753062,2070.3465362785555,13.127970558488105,,,0.15194282628059758
9.642486,MAU,I,9.739361,0.09687500000000071,240.74953295450115,234.0921556015717,94.44815938172212,233.66967899219537,228.41343114841806,4.783902307199699,234.34771492151464,-159.17550717526456,82.40662710823814,80.520272553723,81.3783690244096,75.43282140538665,2.7680575871699946,82.4078488334989,615.9314453515237,5.906736181354122,1976.9588301926085,12.820274806021608,,,0.12390017071361376
9.739361,MAU,f,9.900000,0.16063899999999975,230.52006671531967,227.10863459965302,93.92595849649591,225.65550913351746,224.65417845944953,2.8055162987875915,--undefined--,276.31529098751327,69.8116085923585,63.016546637888204,62.86105906140747,54.42344480024551,3.593588455431462,63.030737285904806,1327.489447857165,10.236705680444143,2501.6424555346093,14.401404144034878,,,0.22660658861240493
9.900000,ORT,-,12.334512,2.434512,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,53.18577300451324,44.735327414220166,43.070526886337284,39.54559638633026,2.749078848581209,41.75288885987067,762.8872620126124,6.991417029841962,1837.4364701569375,12.334615177427274,,,0.005545778142854818
9.900000,MAU,-,12.334512,2.434512,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,53.18577300451324,44.735327414220166,43.070526886337284,39.54559638633026,2.749078848581209,41.75288885987067,762.8872620126124,6.991417029841962,1837.4364701569375,12.334615177427274,,,0.005545778142854818
12.334512,MAU,p,12.385179,0.050667000000000684,--undefined--,245.45002000080436,95.27142568846219,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,64.4319198670477,62.80771510076325,52.28736377513542,49.92186522371718,6.678014326731092,51.27928465771855,879.2446663676416,7.771099342393001,1903.5706372259,12.569132409847125,,,0.01032698314020545
12.334512,ORT,si35,12.616294,0.28178199999999975,245.45002000080436,226.6302767560284,93.87664589016379,223.46456151065996,215.4579139072035,9.750507603784078,218.62456243955452,-394.9779357039531,79.8470723191156,72.70165632263095,59.334593335189524,49.92186522371718,9.896866909630836,66.6063413746451,548.2924223005385,5.364074775205922,2309.6375719079915,13.861799882878323,,,0.09047602171752436
12.385179,MAU,I,12.474241,0.08906199999999842,242.8719149237358,228.1082675698566,93.98860418036985,227.06383426361245,215.4579139072035,10.227819792974708,226.64648710510977,-384.76006906050077,79.8470723191156,77.51174341554318,76.81305588605443,67.94917661941628,4.107749598703964,79.6620712825467,515.6890570060245,5.092341609352097,823.2179675379084,7.404946231921134,,,0.1524189642867233
12.474241,MAU,f,12.616294,0.14205300000000065,220.9386717480443,220.34918153224714,93.40355759836123,220.51701664149357,220.56001950883365,--undefined--,--undefined--,56.22068087342064,63.96977002027939,59.62917061837069,57.715316322913914,53.280067896026566,2.8397732110531284,57.814493417838506,1517.0828268304679,11.084853237604893,2368.2260776680137,14.030683042618353,,,0.12265226127541182
12.616294,ORT,-,14.910045,2.2937510000000003,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.53401353691598,46.342667945564735,42.09154060588675,39.01625224781801,2.724026406934258,40.305222157023685,887.28623314695,7.822273174709864,1753.533206447658,12.027859903119673,,,0.005457299062491555
12.616294,MAU,-,14.910045,2.2937510000000003,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.53401353691598,46.342667945564735,42.09154060588675,39.01625224781801,2.724026406934258,40.305222157023685,887.28623314695,7.822273174709864,1753.533206447658,12.027859903119673,,,0.005457299062491555
14.910045,MAU,p,14.932853,0.022807999999999495,--undefined--,218.91622464358,93.29082085689988,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,70.68368647005136,70.43941414336992,69.92404428797457,69.16440210589776,1.1150329341262546,70.11329101732115,673.9741213110174,6.350494142202754,1955.2476275181882,12.746570726938081,,,0.0913652278707048
14.910045,ORT,ma25,15.230000,0.3199550000000002,218.46160659244504,176.24849168003266,89.40492957478045,166.01576396189913,158.10092905024058,24.07990994667095,--undefined--,-644.0256460368922,80.36031738200626,74.86452172879075,65.19194877397054,51.4773901823594,11.071338035316474,64.83711680567704,829.0043057958238,7.443499505093509,1648.49665651451,11.624013451835403,,,0.19319506320214452
14.932853,MAU,a,15.066057,0.133204000000001,217.45095794416758,176.39692049858584,89.41929403162416,166.01576396189913,158.10092905024058,24.128028504292,166.41362443062636,-662.4543117438947,80.36031738200626,78.51028868940539,78.75905631354625,67.23145375548948,4.045683175900948,80.27571183499605,701.2749322967652,6.552463705293475,1298.167992813278,10.096604235622046,,,0.32081427434810744
15.066057,MAU,f,15.230000,0.16394299999999973,--undefined--,159.56987469219413,87.81653399568187,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.15244379245159,57.95004002633242,55.664559810004384,51.4773901823594,3.302704596696951,55.72413425530101,956.540838699791,8.252345514131115,1746.4683726765666,12.001383175236633,,,0.08998884391466665
15.230000,MAU,-,17.480962,2.2509620000000012,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.18176786179078,44.08986571499102,41.79847327722932,39.46864169161264,2.1778479711017185,41.93384763011299,824.4243124309849,7.413010327401043,1797.5544098793675,12.190768545137066,,,0.005693361356438001
15.230000,ORT,-,17.480962,2.2509620000000012,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.18176786179078,44.08986571499102,41.79847327722932,39.46864169161264,2.1778479711017185,41.93384763011299,824.4243124309849,7.413010327401043,1797.5544098793675,12.190768545137066,,,0.005693361356438001
17.480962,MAU,p,17.536396,0.05543399999999821,227.0518684502742,227.02406937190926,93.9203942166425,227.0518684502742,227.0518684502742,--undefined--,--undefined--,--undefined--,68.55919412726234,66.24385160953666,61.028082983221836,57.49191103026833,4.293007568665262,57.482241343081476,1075.747899052212,8.939800386283512,2031.1993278241964,13.000503900249461,,,0.0409463519765996
17.480962,ORT,si34,17.800000,0.31903799999999904,227.0518684502742,202.85929344025647,91.90425327631687,201.97502286759806,180.07576051885826,19.65003840372291,--undefined--,-626.3481057522187,82.65266797261782,74.03771020902676,62.914871486216754,51.5432695825173,8.63842106979557,62.785225318066104,1275.70174542889,9.985110260478585,2398.1278281878335,14.115456474565509,,,0.18409156409986555
17.536396,MAU,I,17.614198,0.07780199999999837,224.09769189914027,201.1726797161541,91.76773503622268,195.04522778225595,181.04851067706895,18.6482398264592,199.55828537836362,-691.6464426054479,82.65266797261782,79.85810884401948,79.14289497932698,69.98473402017065,4.403860738790515,82.50862271761662,580.1857764196526,5.6234570557633905,1638.9895032344825,11.585684170759672,,,0.15339255488323975
17.614198,MAU,f,17.800000,0.18580200000000247,--undefined--,180.07576051885826,89.90952224460351,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,65.25214165686785,62.363875903223274,62.60873701060224,51.5432695825173,3.859522341852331,62.76246163613894,1398.5441493599742,10.565187595957111,2144.6051246626166,13.36338818369094,,,0.1809223372083406
17.800000,MAU,-,20.077428,2.2774280000000005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.00191481868428,43.59311291216214,41.44744105036327,39.04237298378728,1.9976293042513054,40.800602370489955,806.9837652447288,7.295794076578201,1833.2275393108403,12.320290138819505,,,0.005559665759259169
17.800000,ORT,-,20.077428,2.2774280000000005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.00191481868428,43.59311291216214,41.44744105036327,39.04237298378728,1.9976293042513054,40.800602370489955,806.9837652447288,7.295794076578201,1833.2275393108403,12.320290138819505,,,0.005559665759259169
20.077428,MAU,p,20.149549,0.07212099999999921,220.6430680252926,220.29188509180952,93.39887488393866,220.6430680252926,220.6430680252926,--undefined--,--undefined--,--undefined--,67.17097161889801,63.95634903683845,61.22607083557078,59.20229985710608,2.6559008417987746,60.023327309917654,1059.5878249864206,8.853507107338501,1945.0397210936324,12.711451344244386,,,0.08481470088249332
20.077428,ORT,sa53,20.409062,0.33163399999999754,220.6430680252926,179.851499371455,89.76875529161666,170.75025505815154,159.77253266452914,23.06823908769192,161.204008036359,-557.472541186149,78.90358585034466,72.51285026473202,61.35625512764816,51.879686020196175,8.429184525186308,74.15971819508192,693.067875359684,6.492176929537047,1377.8698130674038,10.471723381911165,,,0.21508229178508073
20.149549,MAU,a,20.269194,0.11964499999999845,211.6128362450692,176.39834913447126,89.46201546982658,167.56781703693684,159.77253266452914,19.966398028269733,168.97229308615158,-558.2744337776196,78.90358585034466,76.71336348747789,77.37900128748882,67.95788815491287,3.5330611296766308,78.84549971912729,730.0944587852182,6.761131856451852,1421.9116531619743,10.671426329370833,,,0.2544266957698963
20.269194,MAU,f,20.409062,0.13986799999999988,--undefined--,160.70319113203212,87.93905720526466,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.954066598419644,59.40794845404858,59.34113209833943,51.879686020196175,2.954614857201483,60.22813587586263,967.7337747889285,8.319536731077719,1929.1383549053667,12.657634693450404,,,0.14576418780643183
20.409062,MAU,-,22.396546,1.987484000000002,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.461928827403,43.91612210131093,41.63201975848385,39.313632726168365,2.726076946888297,40.694975762248916,915.18497120031,7.998091209727329,1820.642631812946,12.274921765608113,,,0.0052539215670327315
20.409062,ORT,-,22.396546,1.987484000000002,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.461928827403,43.91612210131093,41.63201975848385,39.313632726168365,2.726076946888297,40.694975762248916,915.18497120031,7.998091209727329,1820.642631812946,12.274921765608113,,,0.0052539215670327315
22.396546,MAU,p,22.432751,0.03620499999999893,215.05716892391155,214.91271162671973,92.97126092405311,214.77861048733007,214.77861048733007,--undefined--,--undefined--,70.53730025777911,67.67590865186081,66.8723974317198,58.745355996019896,54.63985831133938,6.811282931202727,59.4989586269815,906.7858486832561,7.945560349793956,2084.327505725233,13.172921573562595,,,0.049034543092172415
22.396546,ORT,mi35,22.708128,0.3115819999999978,216.85763724496937,193.99719996229376,91.13484658616788,191.91422503243047,163.45071491335108,17.59969338675689,--undefined--,-555.2782517316049,82.06707281740738,75.18780315262491,61.25482783307447,53.61190624044559,9.786634295419676,60.24875416091659,1442.4665091925522,10.762357450772816,2228.8406699826764,13.621435659551587,,,0.12583817377014864
22.432751,MAU,I,22.531020,0.09826900000000194,214.08409599901694,192.86046573614988,91.04997146488249,189.56908316494943,174.6496192933576,15.336995415664918,190.59966541925246,-501.6138953492271,82.06707281740738,80.04057533727858,80.10667924934205,68.03981353514892,4.696871821648334,81.80927123079243,527.9242193277648,5.194915900260274,1813.2397634329645,12.248046177495283,,,0.09691371142293226
22.531020,MAU,f,22.708128,0.17710799999999693,--undefined--,163.45071491335108,88.23254252477535,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63.017775408390975,60.377069544475134,58.89760137420855,53.61190624044559,2.234332499270639,58.44695493252573,1428.8279344954396,10.699315455354892,2151.1121788703717,13.383942438004947,,,0.15889496546066173
22.708128,MAU,-,24.828737,2.1206090000000017,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.93109700235136,42.38342932864538,41.33259826647324,39.174991796492336,1.8664693186432613,41.256400688889805,824.7802799921828,7.414354859662124,1710.2738066248721,11.864166859874997,,,0.005273793259267019
22.708128,ORT,-,24.828737,2.1206090000000017,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.93109700235136,42.38342932864538,41.33259826647324,39.174991796492336,1.8664693186432613,41.256400688889805,824.7802799921828,7.414354859662124,1710.2738066248721,11.864166859874997,,,0.005273793259267019
24.828737,MAU,p,24.871799,0.043061999999999045,218.81943260075482,218.70858889738082,93.27415430561648,218.81943260075482,218.81943260075482,--undefined--,--undefined--,--undefined--,71.24078702854823,66.87485705287496,59.48393427099799,54.57098469368691,7.628995898091399,58.65793456216251,1012.566313869474,8.55131267705886,2058.6546604141195,13.089894244509399,,,0.05402324952745818
24.828737,ORT,mi15,25.150000,0.3212629999999983,218.81943260075482,188.13035476540594,90.60975674423463,184.11942380357564,166.18370742141707,16.471485420786948,176.55323902171784,-503.3433120710231,83.44945639057615,76.03808810011192,62.911241759706044,53.18544469722202,9.773330884113806,63.553965890296446,528.6795513515601,5.201368638080543,2028.2466118484629,12.990885327764522,,,0.15468633165316703
24.871799,MAU,I,24.973911,0.10211200000000176,209.68203255491375,188.8925858419033,90.6953432419793,185.56721368295547,173.67243242497804,14.354018555313278,185.5337033113114,-440.8100924711816,83.44945639057615,80.85121083723321,80.88984815828013,68.68191232105103,4.832558878758263,82.63694986056231,530.802329612229,5.219125788723746,2104.557094070898,13.237505688796528,,,0.11087204068452056
24.973911,MAU,f,25.150000,0.1760889999999975,177.1469195348501,173.12712476210316,89.22011686598343,171.66952802858833,177.1469195348501,--undefined--,--undefined--,--undefined--,64.70682682507669,61.86432498477296,61.14619622098194,53.18544469722202,3.06233936857318,60.28011361056009,1184.7256487430832,9.52786530943278,2092.713979886724,13.19973226527631,,,0.2162108489959009
25.150000,ORT,-,27.346978,2.1969780000000014,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,50.988826587423254,42.159188977745245,41.51374374388534,38.826323725451836,1.5526698031343815,41.59009467896334,892.3730341418616,7.854816509146366,1834.7536942732193,12.325850178744805,,,0.005434959044914676
25.150000,MAU,-,27.346978,2.1969780000000014,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,50.988826587423254,42.159188977745245,41.51374374388534,38.826323725451836,1.5526698031343815,41.59009467896334,892.3730341418616,7.854816509146366,1834.7536942732193,12.325850178744805,,,0.005434959044914676
27.346978,MAU,p,27.396519,0.04954100000000139,205.69282233745625,205.70717799306834,92.2132011153072,205.39992857830788,205.39992857830788,--undefined--,--undefined--,211.7058238532861,71.15824106600361,64.74856573273114,59.845433797514275,50.14375569190497,8.56163855342573,58.862845998544515,962.2343733821555,8.28673339795926,1904.6858877110799,12.573170461722112,,,0.06267087629277636
